Unnamed: 0,tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis,musteri_id,isim,cinsiyet,yas,sehir,harcama_miktari
4262,2023-04-27,P010,Çanta,Giyim,675.33,3,2025.99,3040,İsak,Erkek,48,Gaziantep,2040.72
4263,2024-05-30,P018,Telefon,Elektronik,984.71,2,1969.42,9083,Selâtin,Kadın,40,Antalya,4543.55
4264,2023-03-01,P087,Kulaklık,Elektronik,686.71,18,12360.78,8713,Bahittin,Kadın,35,Konya,835.54
4265,2023-02-07,P082,Defter,Kırtasiye,1058.45,4,4233.8,3025,Toktuğ,Erkek,66,Antalya,388.08
4266,2022-12-17,P063,Klima,Elektronik,510.56,17,8679.52,8839,Mülâyim,Kadın,38,Ankara,1072.43
4267,2023-06-12,P010,Çanta,Giyim,1372.86,4,5491.44,7091,Açıkel,Kadın,44,Bursa,4562.44
4268,2023-03-23,P032,Mouse,Elektronik,1081.06,15,16215.9,1634,Aydar,Erkek,51,Gaziantep,545.68
4269,2023-12-15,P037,Fırın,Ev Aletleri,1337.34,14,18722.76,7039,Yaşar,Kadın,21,Antalya,3389.8
4270,2023-04-10,P010,Çanta,Giyim,1027.92,10,10279.2,1109,Fermuta,Kadın,59,Bursa,2285.51
4271,2024-07-05,P087,Kulaklık,Elektronik,21.89,19,415.91,3222,Övün,Kadın,32,Konya,1278.61
4272,2024-01-22,P018,Telefon,Elektronik,190.05,18,3420.9,8416,Münezzer,Kadın,30,İstanbul,430.8
4273,2024-01-07,P082,Defter,Kırtasiye,1184.14,11,13025.54,6215,Gücal,Erkek,46,Konya,221.39
4274,2023-07-19,P082,Defter,Kırtasiye,26.88,19,510.71999999999997,9083,Selâtin,Kadın,40,Antalya,4543.55
4275,2024-03-15,P032,Mouse,Elektronik,681.57,10,6815.700000000001,3894,Yağızkurt,Erkek,58,Gaziantep,1269.75
4276,2022-11-25,P032,Mouse,Elektronik,1478.68,8,11829.44,9169,Onuker,Kadın,69,Ankara,1421.87
4277,2024-02-28,P082,Defter,Kırtasiye,1261.55,3,3784.6499999999996,8957,Tamaydın,Kadın,59,Konya,3100.83
4278,2024-02-10,P032,Mouse,Elektronik,661.58,13,8600.54,5522,Asiman,Erkek,44,Adana,2421.5
4279,2023-12-16,P082,Defter,Kırtasiye,611.06,6,3666.3599999999997,8450,Huban,Kadın,33,Antalya,1664.02
4280,2022-12-30,P087,Kulaklık,Elektronik,1151.94,6,6911.64,5474,Şirivan,Kadın,30,Antalya,3014.51
4281,2024-03-18,P082,Defter,Kırtasiye,1158.54,8,9268.32,4179,İsak,Kadın,47,İzmir,2424.25
4282,2024-10-19,P024,Bilgisayar,Elektronik,691.07,2,1382.14,1313,Ayülker,Erkek,60,Gaziantep,1248.29
4283,2023-12-17,P010,Çanta,Giyim,817.58,6,4905.4800000000005,9980,Güllühan,Kadın,41,Gaziantep,2946.07
4284,2023-03-26,P097,Su Şişesi,Mutfak Ürünleri,693.08,13,9010.04,2659,Münif,Erkek,33,Konya,4779.82
4285,2024-04-12,P063,Klima,Elektronik,616.14,19,11706.66,6828,Arziye,Kadın,26,Ankara,580.89
4286,2023-01-27,P087,Kulaklık,Elektronik,416.7,8,3333.6,8368,İlkbahar,Kadın,46,İzmir,831.38
4287,2023-02-18,P011,Kalem,Kırtasiye,947.41,5,4737.05,6300,Ürfettin,Erkek,25,Gaziantep,4901.95
4288,2023-12-19,P032,Mouse,Elektronik,323.41,12,3880.92,1403,Übeydullah,Erkek,18,Konya,3213.68
4289,2024-08-16,P024,Bilgisayar,Elektronik,193.41,8,1547.28,4747,Verim,Erkek,69,Konya,361.93
4290,2023-06-03,P024,Bilgisayar,Elektronik,440.87,14,6172.18,9413,Feraye,Kadın,47,Ankara,4172.11
4291,2024-09-18,P082,Defter,Kırtasiye,121.42,16,1942.72,9666,Nurullah,Erkek,59,Antalya,3488.02
4292,2023-01-06,P024,Bilgisayar,Elektronik,219.24,9,1973.16,9448,Çokan,Erkek,45,İstanbul,3852.63
4293,2024-07-16,P082,Defter,Kırtasiye,963.86,4,3855.44,3256,Koncagül,Erkek,55,İstanbul,1892.6
4294,2023-04-14,P018,Telefon,Elektronik,1452.84,10,14528.4,5827,Şendoğan,Erkek,19,Gaziantep,3030.33
4295,2024-02-12,P082,Defter,Kırtasiye,514.72,12,6176.64,1324,Melihcan,Erkek,45,Ankara,2194.65
4296,2023-05-07,P063,Klima,Elektronik,133.11,4,532.44,6491,Mishat,Erkek,27,Antalya,523.18
4297,2023-08-14,P097,Su Şişesi,Mutfak Ürünleri,1279.48,2,2558.96,7916,Çelem,Erkek,61,Antalya,2901.47
4298,2024-09-24,P087,Kulaklık,Elektronik,14.72,13,191.36,6372,Mesude,Erkek,43,İstanbul,2918.93
4299,2023-07-25,P037,Fırın,Ev Aletleri,1087.1,6,6522.599999999999,3084,Vezat,Erkek,33,Bursa,2939.28
4300,2023-03-26,P082,Defter,Kırtasiye,446.08,16,7137.28,5821,Emine.,Kadın,40,Gaziantep,139.4
4301,2023-05-16,P018,Telefon,Elektronik,331.74,9,2985.66,8696,Dalan,Erkek,66,Antalya,2547.6
4302,2024-08-27,P010,Çanta,Giyim,529.79,16,8476.64,2694,Übeydullah,Erkek,37,İzmir,3834.24
4303,2024-03-10,P097,Su Şişesi,Mutfak Ürünleri,57.37,7,401.59,7676,Yelesen,Kadın,43,Bursa,1316.19
4304,2023-03-14,P097,Su Şişesi,Mutfak Ürünleri,969.92,12,11639.039999999999,4701,Atilhan,Kadın,24,Antalya,518.1
4305,2023-06-28,P024,Bilgisayar,Elektronik,970.57,8,7764.56,5322,Ufukay,Kadın,32,Gaziantep,1794.14
4306,2023-09-08,P018,Telefon,Elektronik,742.29,15,11134.349999999999,7585,Ümmahan,Erkek,42,Bursa,4391.22
4307,2023-05-09,P032,Mouse,Elektronik,447.7,7,3133.9,3547,Özdal,Kadın,41,Adana,2992.39
4308,2024-05-28,P018,Telefon,Elektronik,280.31,14,3924.34,1390,Nafile,Erkek,48,İstanbul,4709.59
4309,2024-07-21,P063,Klima,Elektronik,1083.59,6,6501.539999999999,8239,Mücevher,Kadın,42,Ankara,4453.76
4310,2023-04-04,P097,Su Şişesi,Mutfak Ürünleri,1043.86,19,19833.339999999997,7463,Gürelcem,Kadın,49,Bursa,652.93
4311,2023-12-22,P082,Defter,Kırtasiye,1421.1,17,24158.699999999997,9637,Şenkal,Erkek,62,Gaziantep,4493.74
4312,2023-04-16,P018,Telefon,Elektronik,601.52,12,7218.24,3986,Tolonbay,Kadın,43,İzmir,3429.07
4313,2024-07-22,P032,Mouse,Elektronik,359.23,6,2155.38,1738,Sernur,Kadın,25,İzmir,2700.75
4314,2024-02-18,P097,Su Şişesi,Mutfak Ürünleri,1249.47,14,17492.58,5696,Nurtaç,Erkek,58,İstanbul,4592.9
4315,2023-08-19,P082,Defter,Kırtasiye,404.73,5,2023.65,3481,Abdülcemal,Kadın,65,Ankara,3197.3
4316,2023-05-05,P063,Klima,Elektronik,1366.87,11,15035.57,1526,İnsaf,Kadın,27,İzmir,2668.58
4317,2024-07-28,P082,Defter,Kırtasiye,1323.69,7,9265.83,4598,Zelha,Erkek,27,Ankara,892.08
4318,2022-12-29,P011,Kalem,Kırtasiye,1429.26,8,11434.08,9552,Metinkaya,Erkek,53,Bursa,3641.85
4319,2024-04-02,P063,Klima,Elektronik,527.74,13,6860.62,6257,Kiyasi,Erkek,60,Bursa,1313.65
4320,2022-12-13,P024,Bilgisayar,Elektronik,1261.73,14,17664.22,5436,Bilay,Kadın,67,İzmir,4133.78
4321,2023-01-12,P011,Kalem,Kırtasiye,737.31,18,13271.579999999998,9515,Tanak,Erkek,44,Bursa,1732.47
4322,2023-06-18,P010,Çanta,Giyim,145.37,5,726.85,3706,Tuğcan,Kadın,68,Gaziantep,2501.92
4323,2024-02-21,P063,Klima,Elektronik,41.09,11,451.99,3202,Nazende,Kadın,68,İstanbul,3385.67
4324,2024-09-25,P018,Telefon,Elektronik,518.7,5,2593.5,7617,Aynilhayat,Kadın,38,Konya,3335.89
4325,2023-03-11,P024,Bilgisayar,Elektronik,1139.28,11,12532.08,1033,İde,Kadın,50,İstanbul,4607.17
4326,2024-04-16,P010,Çanta,Giyim,160.54,18,2889.72,2147,Lezize,Erkek,29,Konya,1112.09
4327,2024-04-16,P011,Kalem,Kırtasiye,109.33,17,1858.61,8747,Aytek,Erkek,24,Adana,1984.56
4328,2023-03-30,P063,Klima,Elektronik,1004.27,2,2008.54,9909,Verde,Erkek,52,Antalya,358.88
4329,2024-07-25,P018,Telefon,Elektronik,1245.47,12,14945.64,6327,Türabi,Erkek,24,Gaziantep,1203.36
4330,2024-10-25,P097,Su Şişesi,Mutfak Ürünleri,604.29,11,6647.19,3890,İlkim,Kadın,54,Bursa,2476.88
4331,2023-10-25,P010,Çanta,Giyim,185.65,16,2970.4,9281,Irıs,Kadın,68,Ankara,4344.51
4332,2023-11-18,P011,Kalem,Kırtasiye,735.48,1,735.48,3123,Ulakbey,Kadın,57,Gaziantep,4927.29
4333,2024-01-05,P037,Fırın,Ev Aletleri,1177.61,19,22374.589999999997,5672,Beyler,Kadın,32,İstanbul,2141.79
4334,2023-08-16,P087,Kulaklık,Elektronik,12.83,14,179.62,8082,Alanalp,Erkek,62,Gaziantep,1818.85
4335,2024-08-24,P010,Çanta,Giyim,410.5,16,6568.0,1914,Neval,Erkek,21,İstanbul,731.22
4336,2023-12-14,P097,Su Şişesi,Mutfak Ürünleri,1020.55,10,10205.5,7666,İklim,Kadın,34,Bursa,1943.07
4337,2022-11-23,P032,Mouse,Elektronik,981.16,19,18642.04,2803,Hamiyet,Kadın,19,Konya,2359.4
4338,2023-10-04,P011,Kalem,Kırtasiye,72.07,4,288.28,6857,Niğmet,Erkek,68,Bursa,2724.24
4339,2023-01-04,P097,Su Şişesi,Mutfak Ürünleri,187.29,13,2434.77,6758,Hüda,Erkek,37,Konya,4899.99
4340,2024-07-07,P063,Klima,Elektronik,1236.68,6,7420.08,3181,Özakan,Kadın,22,İzmir,1158.36
4341,2023-10-01,P037,Fırın,Ev Aletleri,1191.61,12,14299.32,1891,Yilmaz,Erkek,60,Ankara,4303.86
4342,2023-07-04,P082,Defter,Kırtasiye,1103.83,16,17661.28,8079,Aliabbas,Erkek,61,Konya,2708.76
4343,2024-06-20,P032,Mouse,Elektronik,293.14,7,2051.98,2177,Bayruhan,Erkek,23,Antalya,3297.48
4344,2024-07-01,P037,Fırın,Ev Aletleri,320.14,8,2561.12,4996,Selvi,Erkek,25,İzmir,4642.79
4345,2023-06-30,P024,Bilgisayar,Elektronik,433.73,6,2602.38,2327,Bilkay,Kadın,45,Gaziantep,786.31
4346,2023-08-01,P087,Kulaklık,Elektronik,111.23,8,889.84,2406,Örik,Erkek,57,Gaziantep,2555.3
4347,2023-04-26,P063,Klima,Elektronik,411.65,6,2469.8999999999996,1659,Dayar,Erkek,32,Konya,4447.44
4348,2023-07-11,P032,Mouse,Elektronik,891.95,7,6243.650000000001,3850,Misra,Kadın,27,Antalya,1675.2
4349,2024-02-12,P082,Defter,Kırtasiye,1106.1,4,4424.4,3084,Vezat,Erkek,33,Bursa,2939.28
4350,2024-10-06,P024,Bilgisayar,Elektronik,71.03,2,142.06,3247,Benol,Kadın,39,İzmir,1656.51
4351,2023-04-19,P097,Su Şişesi,Mutfak Ürünleri,34.53,11,379.83,2098,Muratcan,Erkek,37,Ankara,4499.26
4352,2023-07-10,P097,Su Şişesi,Mutfak Ürünleri,1249.67,16,19994.72,8242,Sevindik,Kadın,24,İstanbul,2332.64
4353,2023-08-23,P063,Klima,Elektronik,1258.74,10,12587.4,4579,Bergen,Erkek,41,Bursa,628.95
4354,2023-12-08,P024,Bilgisayar,Elektronik,491.34,6,2948.04,9389,Dursadiye,Erkek,32,İzmir,4902.93
4355,2024-04-08,P087,Kulaklık,Elektronik,491.62,12,5899.4400000000005,6451,Tahir,Erkek,55,Adana,1956.26
4356,2024-03-06,P024,Bilgisayar,Elektronik,689.86,17,11727.62,3894,Yağızkurt,Erkek,58,Gaziantep,1269.75
4357,2024-09-28,P063,Klima,Elektronik,1208.46,10,12084.6,8082,Alanalp,Erkek,62,Gaziantep,1818.85
4358,2023-08-31,P063,Klima,Elektronik,440.95,4,1763.8,7851,Benol,Erkek,53,Antalya,431.45
4359,2022-12-28,P032,Mouse,Elektronik,966.68,2,1933.36,3571,Ağmur,Erkek,30,Konya,1702.9
4360,2023-06-03,P087,Kulaklık,Elektronik,1290.82,17,21943.94,1375,Şennur,Erkek,51,Konya,681.43
4361,2023-07-14,P011,Kalem,Kırtasiye,239.35,6,1436.1,2676,Aydınbey,Kadın,54,Adana,3309.09
4362,2022-12-22,P032,Mouse,Elektronik,651.97,6,3911.82,4558,Kızıltunç,Kadın,60,Konya,4880.19
4363,2024-09-17,P037,Fırın,Ev Aletleri,446.66,4,1786.64,4103,Badegül,Kadın,27,Antalya,3796.38
4364,2023-03-18,P024,Bilgisayar,Elektronik,851.79,12,10221.48,8003,Batırhan,Erkek,24,Konya,167.92
4365,2024-03-04,P082,Defter,Kırtasiye,783.86,8,6270.88,1901,Törel,Kadın,67,Gaziantep,4972.73
4366,2023-04-24,P097,Su Şişesi,Mutfak Ürünleri,617.81,6,3706.8599999999997,5544,Yalazabay,Kadın,63,Gaziantep,3855.68
4367,2024-04-24,P011,Kalem,Kırtasiye,304.98,2,609.96,1539,Tiğin,Erkek,53,Bursa,2272.67
4368,2023-12-16,P063,Klima,Elektronik,564.49,17,9596.33,6740,Rüknettin,Kadın,28,Adana,4191.46
4369,2024-05-24,P011,Kalem,Kırtasiye,769.09,18,13843.62,4620,Mürit,Erkek,55,Antalya,1379.43
4370,2024-10-19,P082,Defter,Kırtasiye,1416.54,17,24081.18,6359,İlgi,Kadın,68,Adana,626.93
4371,2024-10-03,P087,Kulaklık,Elektronik,84.03,15,1260.45,1236,Subutiye,Kadın,35,İstanbul,2561.78
4372,2024-07-04,P032,Mouse,Elektronik,228.09,8,1824.72,3242,Sadat,Kadın,19,Ankara,1200.02
4373,2024-04-06,P087,Kulaklık,Elektronik,1320.48,17,22448.16,9808,Dilara,Kadın,68,Gaziantep,185.27
4374,2024-09-25,P082,Defter,Kırtasiye,833.3,13,10832.9,6646,Ezgin,Erkek,61,Ankara,3774.06
4375,2023-07-15,P097,Su Şişesi,Mutfak Ürünleri,100.64,18,1811.52,7540,Şekim,Kadın,34,İstanbul,3289.25
4376,2024-01-04,P082,Defter,Kırtasiye,734.07,7,5138.490000000001,7996,Yalgın,Kadın,48,Bursa,3525.55
4377,2024-10-16,P063,Klima,Elektronik,360.77,12,4329.24,6701,Hidir,Erkek,48,İstanbul,553.64
4378,2024-01-29,P010,Çanta,Giyim,574.19,16,9187.04,5702,Gök,Kadın,46,Ankara,2182.61
4379,2022-11-12,P032,Mouse,Elektronik,547.33,5,2736.65,2402,Amre,Kadın,34,İzmir,4604.03
4380,2023-11-28,P087,Kulaklık,Elektronik,248.04,6,1488.24,6553,Misra,Erkek,66,Ankara,4426.86
4381,2023-06-24,P037,Fırın,Ev Aletleri,321.68,3,965.04,2688,Taşkan,Kadın,66,İstanbul,1563.1
4382,2022-11-19,P011,Kalem,Kırtasiye,534.82,8,4278.56,8936,Rafia,Erkek,56,Antalya,278.51
4383,2024-06-23,P087,Kulaklık,Elektronik,1172.0,11,12892.0,8394,İldeş,Erkek,50,İstanbul,3057.25
4384,2022-12-29,P097,Su Şişesi,Mutfak Ürünleri,86.39,13,1123.07,5019,Hiçsönmez,Kadın,69,Antalya,733.02
4385,2023-10-11,P063,Klima,Elektronik,484.86,12,5818.32,4578,Bezek,Kadın,46,Adana,2663.65
4386,2024-07-29,P063,Klima,Elektronik,926.09,11,10186.99,1924,Temuçin,Kadın,61,Konya,4488.39
4387,2023-03-22,P024,Bilgisayar,Elektronik,1296.45,14,18150.3,7987,Öngen,Erkek,43,Antalya,375.89
4388,2023-01-22,P063,Klima,Elektronik,678.6,1,678.6,4204,Umman,Erkek,65,İzmir,950.98
4389,2023-10-18,P082,Defter,Kırtasiye,1326.09,9,11934.81,4295,Ecegül,Erkek,35,Gaziantep,2886.07
4390,2024-02-28,P011,Kalem,Kırtasiye,190.92,14,2672.8799999999997,6917,Satıa,Erkek,27,Adana,907.03
4391,2023-01-27,P097,Su Şişesi,Mutfak Ürünleri,586.62,10,5866.2,2245,İslime,Kadın,54,Bursa,3314.71
4392,2024-08-10,P010,Çanta,Giyim,969.01,16,15504.16,5399,Baturay,Erkek,66,İzmir,4462.5
4393,2023-04-27,P010,Çanta,Giyim,1053.68,19,20019.92,5108,Zelha,Erkek,69,Ankara,1192.9
4394,2024-04-26,P010,Çanta,Giyim,1253.83,11,13792.13,1744,Rafia,Erkek,45,Adana,3158.02
4395,2024-02-27,P018,Telefon,Elektronik,707.44,9,6366.960000000001,5182,Türabi,Erkek,33,Ankara,388.54
4396,2024-08-20,P063,Klima,Elektronik,1399.55,12,16794.6,1960,Tansev,Erkek,41,Antalya,3706.35
4397,2024-02-24,P024,Bilgisayar,Elektronik,1263.87,17,21485.789999999997,7950,Yadigar,Erkek,66,Gaziantep,1216.77
4398,2023-03-03,P011,Kalem,Kırtasiye,1070.04,18,19260.72,8118,Yosma,Erkek,35,Antalya,2419.39
4399,2024-07-06,P082,Defter,Kırtasiye,882.82,12,10593.84,4199,Neslinur,Kadın,38,Ankara,1477.21
4400,2024-10-30,P087,Kulaklık,Elektronik,1461.6,9,13154.4,4290,Nuretdin,Erkek,65,Gaziantep,2424.4
4401,2023-03-10,P011,Kalem,Kırtasiye,1170.54,3,3511.62,4324,Neriban,Kadın,51,İzmir,1428.51
4402,2023-01-15,P018,Telefon,Elektronik,671.26,12,8055.12,7648,Ceyhun,Erkek,19,İstanbul,4837.44
4403,2024-06-09,P037,Fırın,Ev Aletleri,589.58,3,1768.7400000000002,7960,Seyfullah,Erkek,62,Ankara,868.53
4404,2024-04-09,P032,Mouse,Elektronik,438.94,11,4828.34,6503,Mutasım,Erkek,52,Bursa,776.42
4405,2024-09-19,P018,Telefon,Elektronik,1496.49,10,14964.9,4026,Rahiye,Kadın,44,Ankara,3538.5
4406,2024-04-11,P063,Klima,Elektronik,1424.97,4,5699.88,5869,Amre,Erkek,61,Gaziantep,2573.97
4407,2023-11-27,P024,Bilgisayar,Elektronik,440.46,15,6606.9,1565,Ekber,Erkek,55,Bursa,3395.26
4408,2023-10-26,P097,Su Şişesi,Mutfak Ürünleri,361.94,10,3619.4,4342,Giz,Kadın,46,Ankara,4478.54
4409,2023-09-25,P082,Defter,Kırtasiye,40.19,10,401.9,4466,Eryıldız,Erkek,68,Ankara,3838.46
4410,2024-01-17,P063,Klima,Elektronik,974.77,16,15596.32,2803,Hamiyet,Kadın,19,Konya,2359.4
4411,2024-06-25,P063,Klima,Elektronik,947.75,4,3791.0,6888,Asliye,Kadın,26,İzmir,1599.21
4412,2023-08-11,P087,Kulaklık,Elektronik,23.91,16,382.56,4213,Sidar,Kadın,52,İzmir,919.05
4413,2024-03-12,P097,Su Şişesi,Mutfak Ürünleri,1347.66,12,16171.920000000002,8557,Aran,Kadın,44,İzmir,4125.16
4414,2023-02-08,P063,Klima,Elektronik,77.82,3,233.45999999999998,6449,Mesude,Erkek,29,Bursa,1642.51
4415,2024-09-23,P011,Kalem,Kırtasiye,1095.86,1,1095.86,8831,Örik,Kadın,31,Bursa,1130.79
4416,2023-08-17,P082,Defter,Kırtasiye,164.48,11,1809.28,4993,Kâmil,Kadın,34,Gaziantep,3442.24
4417,2024-06-18,P011,Kalem,Kırtasiye,570.99,9,5138.91,6308,İlklima,Erkek,57,İzmir,2487.02
4418,2023-07-07,P037,Fırın,Ev Aletleri,208.65,11,2295.15,2106,Erten,Kadın,37,Konya,1288.27
4419,2023-07-18,P024,Bilgisayar,Elektronik,352.89,18,6352.0199999999995,2614,Ayşan,Kadın,41,Adana,1991.77
4420,2024-07-25,P082,Defter,Kırtasiye,1412.0,1,1412.0,6522,Bektaşi,Kadın,65,İstanbul,3301.67
4421,2023-07-29,P024,Bilgisayar,Elektronik,211.49,18,3806.82,9201,Tunahan,Erkek,47,Gaziantep,1483.26
4422,2023-12-01,P037,Fırın,Ev Aletleri,845.28,10,8452.8,9168,Necmettin,Kadın,35,Adana,1301.32
4423,2023-09-10,P063,Klima,Elektronik,76.13,5,380.65,5281,Tolonbay,Kadın,31,Bursa,1698.3
4424,2024-10-05,P082,Defter,Kırtasiye,1311.7,16,20987.2,6036,Süvari,Erkek,65,İzmir,3503.55
4425,2023-03-04,P018,Telefon,Elektronik,399.08,2,798.16,3512,Servinaz,Erkek,67,Ankara,683.17
4426,2024-02-05,P082,Defter,Kırtasiye,1072.21,13,13938.73,3082,Erdemer,Erkek,22,Antalya,660.74
4427,2023-12-28,P037,Fırın,Ev Aletleri,1024.86,5,5124.299999999999,3759,Çağlasın,Erkek,54,İzmir,1612.66
4428,2024-04-01,P018,Telefon,Elektronik,1269.97,1,1269.97,5936,Lutfi,Erkek,54,Antalya,1554.68
4429,2024-02-02,P082,Defter,Kırtasiye,644.1,6,3864.6,8282,Çalım,Erkek,37,Adana,4576.51
4430,2024-05-21,P097,Su Şişesi,Mutfak Ürünleri,189.88,18,3417.84,2226,Toker,Erkek,45,Konya,769.24
4431,2023-05-07,P097,Su Şişesi,Mutfak Ürünleri,1246.88,9,11221.920000000002,3604,Koçkan,Kadın,60,Bursa,4030.48
4432,2024-04-20,P032,Mouse,Elektronik,369.27,2,738.54,2606,Nalân,Erkek,39,Bursa,3265.01
4433,2024-05-12,P082,Defter,Kırtasiye,1270.75,8,10166.0,7895,Altoğan,Kadın,54,İstanbul,4361.14
4434,2024-07-12,P011,Kalem,Kırtasiye,1306.43,5,6532.150000000001,3098,Bitül,Erkek,36,Gaziantep,1679.19
4435,2023-09-27,P082,Defter,Kırtasiye,415.61,2,831.22,2167,Fehmiye,Kadın,36,İzmir,3662.64
4436,2023-11-08,P082,Defter,Kırtasiye,925.49,2,1850.98,1198,Erkılıç,Erkek,42,İzmir,625.13
4437,2024-05-22,P011,Kalem,Kırtasiye,721.83,18,12992.94,5841,Tuğrulhan,Kadın,37,İstanbul,4044.85
4438,2023-06-23,P024,Bilgisayar,Elektronik,1297.34,10,12973.4,9281,Irıs,Kadın,68,Ankara,4344.51
4439,2023-07-22,P011,Kalem,Kırtasiye,997.41,10,9974.1,1161,Kısmet,Kadın,52,İstanbul,4912.13
4440,2024-04-06,P011,Kalem,Kırtasiye,28.35,6,170.10000000000002,2174,Sidar,Kadın,41,İzmir,3861.0
4441,2023-10-29,P011,Kalem,Kırtasiye,1204.34,7,8430.38,7952,Dilşat,Kadın,22,Bursa,2120.63
4442,2024-07-17,P010,Çanta,Giyim,37.62,10,376.2,2618,Nurveren,Kadın,22,Gaziantep,2026.98
4443,2023-08-08,P063,Klima,Elektronik,316.56,5,1582.8,5419,Adila,Kadın,23,Antalya,1391.97
4444,2024-08-05,P063,Klima,Elektronik,852.57,4,3410.28,7777,Oranlı,Kadın,39,Adana,3828.72
4445,2024-07-14,P063,Klima,Elektronik,186.36,17,3168.1200000000003,7792,Gülinaz,Erkek,23,İstanbul,431.47
4446,2023-10-05,P011,Kalem,Kırtasiye,1490.3,9,13412.699999999999,1205,Subutiye,Kadın,37,Bursa,1373.37
4447,2023-11-20,P037,Fırın,Ev Aletleri,807.64,6,4845.84,8759,Süleyla,Kadın,44,İzmir,102.36
4448,2022-12-30,P037,Fırın,Ev Aletleri,1305.26,13,16968.38,1059,Paye,Erkek,24,İzmir,1068.38
4449,2023-01-09,P018,Telefon,Elektronik,111.22,7,778.54,8347,Ümmet,Erkek,50,İzmir,4694.71
4450,2023-10-15,P097,Su Şişesi,Mutfak Ürünleri,1272.4,17,21630.800000000003,5098,İncifir,Erkek,25,Adana,4480.42
4451,2024-07-15,P018,Telefon,Elektronik,135.79,4,543.16,5289,Ağbegim,Erkek,59,Adana,1449.99
4452,2022-12-02,P097,Su Şişesi,Mutfak Ürünleri,942.85,16,15085.6,9068,Mucahit,Erkek,38,Gaziantep,3708.46
4453,2023-06-17,P010,Çanta,Giyim,252.32,6,1513.92,4066,Korugan,Erkek,33,Konya,3679.99
4454,2024-05-31,P087,Kulaklık,Elektronik,600.21,19,11403.990000000002,8700,Ergener,Kadın,34,İzmir,2296.2
4455,2023-10-21,P010,Çanta,Giyim,649.86,4,2599.44,2301,Dilşat,Erkek,50,Adana,4328.71
4456,2023-12-15,P037,Fırın,Ev Aletleri,645.67,18,11622.06,1004,Saba,Kadın,28,Bursa,4158.37
4457,2023-10-11,P024,Bilgisayar,Elektronik,1432.3,3,4296.9,2392,Ferinaz,Kadın,65,Adana,4879.47
4458,2023-11-08,P087,Kulaklık,Elektronik,206.7,2,413.4,7643,Tanyu,Kadın,23,İstanbul,3655.66
4459,2023-03-23,P018,Telefon,Elektronik,1132.12,10,11321.199999999999,2884,Çolpan,Erkek,31,İstanbul,4946.52
4460,2023-01-01,P011,Kalem,Kırtasiye,118.42,15,1776.3,7130,Sabır,Kadın,38,Bursa,4622.48
4461,2024-06-03,P024,Bilgisayar,Elektronik,177.57,9,1598.1299999999999,6596,Mansurali,Kadın,28,Bursa,4904.5
4462,2023-02-07,P063,Klima,Elektronik,1334.54,13,17349.02,2900,Adal,Erkek,46,Adana,3457.23
4463,2023-08-02,P018,Telefon,Elektronik,325.99,8,2607.92,7978,Çetinsu,Kadın,20,İstanbul,1870.02
4464,2023-06-29,P024,Bilgisayar,Elektronik,1128.9,17,19191.300000000003,1235,İbrahim,Kadın,43,Konya,4425.72
4465,2024-06-11,P010,Çanta,Giyim,529.99,2,1059.98,8200,Teksoy,Kadın,45,Bursa,2583.68
4466,2024-05-27,P024,Bilgisayar,Elektronik,410.75,16,6572.0,2728,Dağistan,Kadın,57,İstanbul,4137.47
4467,2023-05-01,P082,Defter,Kırtasiye,152.84,10,1528.4,8808,Barsen,Kadın,54,Ankara,1330.51
4468,2024-01-26,P018,Telefon,Elektronik,259.26,16,4148.16,7258,Gülkadın,Kadın,23,İstanbul,1675.45
4469,2023-04-24,P063,Klima,Elektronik,1343.49,6,8060.94,4970,Sulhi,Kadın,58,İstanbul,975.83
4470,2023-03-01,P032,Mouse,Elektronik,1499.93,9,13499.37,3057,Sevim,Kadın,39,İstanbul,1261.78
4471,2024-06-20,P010,Çanta,Giyim,635.71,18,11442.78,4360,Galip,Erkek,20,Adana,3623.73
4472,2022-12-16,P032,Mouse,Elektronik,784.48,3,2353.44,6661,Eryıldız,Erkek,61,Adana,3569.78
4473,2024-09-23,P037,Fırın,Ev Aletleri,694.72,18,12504.96,7859,Nasuf,Kadın,37,Gaziantep,1608.58
4474,2022-11-30,P082,Defter,Kırtasiye,1042.18,9,9379.62,2550,Üzer,Erkek,66,İstanbul,2767.36
4475,2023-02-27,P097,Su Şişesi,Mutfak Ürünleri,585.36,9,5268.24,7175,Yeneral,Kadın,62,İstanbul,963.72
4476,2023-01-26,P010,Çanta,Giyim,404.39,13,5257.07,8281,Simber,Erkek,62,İstanbul,661.7
4477,2023-10-17,P087,Kulaklık,Elektronik,106.63,2,213.26,3326,Zerafet,Erkek,44,Gaziantep,2765.7
4478,2023-02-13,P018,Telefon,Elektronik,472.93,15,7093.95,7080,Binbaşar,Kadın,20,İstanbul,3849.99
4479,2023-11-23,P063,Klima,Elektronik,243.91,14,3414.74,4934,Ersel,Kadın,65,Bursa,156.37
4480,2024-04-16,P097,Su Şişesi,Mutfak Ürünleri,130.68,18,2352.24,6333,Esna,Kadın,63,Konya,1612.43
4481,2023-03-04,P010,Çanta,Giyim,1201.83,16,19229.28,5790,Şamiha,Kadın,65,Bursa,4847.9
